Date,Content
20180321,环保行业市场需求逐渐恢复，部分企业抓住机会，加大产品进口力度。
20200219,日本是全球垃圾处理效率、循环利用程度最高的国家之一，这与其建立完善的垃圾处理收费制度有关。
20200219,主观因素：日本较早建立了关于垃圾处理收费的法律体系，充分调动了各基层行政单位的积极性，并通过宣传教育推广垃圾分类及收费政策。
20200219,客观因素：20世纪50-70年代，日本经济快速崛起，大量废弃物产生，引发民众运动，急需实行垃圾减量化。
20200219,1995年，韩国政府采用按垃圾袋征收的从量收费方式，各地政府视具体情况确定收费标准。
20200219,中国台湾省台北市从1991年开始实施随自来水费征收垃圾费的政策，但因用水量与垃圾量关联较小，效果不明显。
20200219,垃圾计量收费模式的最大难点在于执行成本较高，如不能有效降低计量成本，会阻碍垃圾计量收费制度的建立。
20200301,水电市场化占比仅20%，但因盈利状况良好，可能成为降电价的重要参与主体，但受限于大水电上市公司装机量占全国水电装机量比例较低，降价压力有限。
20200301,中长期看，煤炭产能陆续释放，未来两年煤价有望稳定绿色合理区间，不排除阶段性跌破500元。
20200301,煤电市场化比例接近50%，亏损面较大，随着2020年煤价中枢下移及利用小时数提升，盈利状况有望改善。
20200301,近期国内复工复产推进，天然气供需规模均有所回升，LNG市场价较上周小幅上涨，但海外LNG现货到岸价仍低位运行，原因包括原油价格下跌、春节长假影响需求减弱以及国际LNG供应能力充足导致的库存压力增加。
20200301,随着进口数量逐年增加，俄罗斯低价进口气将对国内天然气市场产生影响。
20200301,预计2020年降电价措施与前两年类似，发电集团参与主体可能由火电扩展至水电和核电板块，风电与光伏板块影响较小。
20200301,海气到岸价与深圳及周边城市终端销气价差显著，预计未来三年国际天然气市场供过于求，进口低价海气并分销可改善公司业绩。
20200301,国内煤改气推进，天然气销量保持中高速增长，为业绩增长提供基础。
20191124,重庆和广西两地火电上网价格形成机制草案发布，两地电力供需状况和政策诉求不同，火电让利面临的压力也有所差异。
20191124,重庆电力供应短缺，需外购电以满足本地需求，因此市场化交易电力折让幅度较小，火电让利压力相对较小。
20191124,广西一次能源匮乏，电价较高，但政府推动承接东部产业转移，火电发电量将面临挤压，上网电价构成压力。
20191124,在未来2-3年，广西核电机组和水电投产将对火电发电量产生挤压，上网电价面临压力。
20201026,进口气价再创新低，其中中亚气受制于运输距离，经济性相对较弱，而进口LNG与中俄东线则更具优势，这可能导致西二线继续降价促销，从而利好广东城燃。
20201026,9月进口气价继续下行而现货气价季节性抬升，主要原因是长约成本与油价滞后挂钩而持续节省，以及照付不议合同在需求回暖后的补量带来结构性降价。
20201026,尽管现货气价正在季节性反弹，但长约的价格机制有望使其进口成本维持稳定，有利于城燃行业购气成本整体维持在低位，购销价差有望继续同比扩张。
20200906,环保工程及服务行业需求持续增长，尤其是环卫装备领域，受益于垃圾分类政策的推动，市场需求有望长期释放。
20180610,PPP板块受到二级市场整体波动、债务和融资风险的影响，呈现下跌趋势，其中水环境龙头公司股价也受到影响，继续下挫。
20190408,煤价方面：后期，随着需求淡季的到来以及增值税的降低，煤矿成本有望得到缓解。若供应恢复顺畅，预计4月中下旬煤价或将小幅下降。
20190408,天然气需求方面：随着华北地区冬季供暖结束，国内气温普遍回暖，市场需求相对低迷，预计国内天然气需求将有明显回落，相应的LNG下游需求亦会有所下滑。
